Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_AAqual,round_TeamFinal,round_TeamQual,round_final,round_qual
25.0,5.6,8.8,0.0,14.4,2022,683,53,False,False,False,False,False,True
7.0,5.6,8.8,0.0,14.4,2022,683,53,False,False,False,False,False,True
7.0,4.8,9.033,0.0,13.833,2022,683,53,False,False,False,False,True,False
7.0,5.6,8.9,0.0,14.5,2022,683,53,False,False,False,False,False,True
1.0,6.0,9.266,0.0,15.266,2023,683,53,False,False,False,False,True,False
1.0,6.0,9.233,0.0,15.233,2023,683,53,False,False,False,False,False,True
1.0,5.6,9.166,0.0,14.766,2023,683,53,False,False,False,False,True,False
1.0,5.6,9.233,0.0,14.833,2023,683,53,False,False,False,False,False,True
53.0,4.8,7.6,0.3,12.1,2023,161,3,False,False,False,False,False,True
80.0,5.2,8.766,0.3,13.666,2023,51,38,False,False,False,False,False,True
0.0,4.8,8.55,0.0,13.35,2023,27,93,False,False,False,False,False,True
136.0,5.2,7.766,0.1,12.866,2023,505,77,False,False,False,False,False,True
16.0,4.8,8.85,0.1,13.55,2022,80,91,False,False,False,False,False,True
16.0,5.2,7.95,0.0,13.15,2022,80,91,False,False,False,False,False,True
13.0,4.0,8.95,0.0,12.95,2022,684,80,False,False,False,False,False,True
35.0,3.2,8.95,0.0,12.15,2023,420,93,True,False,False,False,False,False
56.0,4.0,9.2,0.0,13.2,2023,206,93,True,False,False,False,False,False
99.0,4.8,8.7,0.0,13.5,2022,342,47,False,False,False,False,False,True
67.0,4.8,8.866,0.0,13.666,2022,342,47,False,False,False,False,False,True
77.0,4.8,8.866,0.0,13.666,2023,342,47,False,False,False,False,False,True
20.0,5.2,9.233,0.0,14.433,2022,268,3,False,False,False,False,False,True
17.0,5.2,9.2,0.0,14.4,2023,268,3,False,False,False,False,False,True
17.0,4.4,9.0,0.0,13.4,2023,268,3,False,False,False,False,False,True
49.0,5.2,7.45,0.0,12.65,2023,268,3,False,False,False,False,False,True
0.0,4.8,8.866,0.0,13.666,2023,268,3,True,False,False,False,False,False
26.0,5.6,8.766,0.0,14.366,2022,295,5,False,False,False,False,False,True
14.0,5.6,8.766,0.0,14.366,2022,295,5,False,False,False,False,False,True
14.0,5.6,8.2,0.0,13.8,2022,295,5,False,False,False,False,False,True
13.0,5.6,8.366,0.4,13.566,2022,295,5,False,False,False,False,False,True
13.0,5.2,8.966,0.0,14.166,2022,295,5,False,False,False,False,False,True
13.0,5.6,9.333,0.0,14.933,2022,295,5,False,False,False,False,False,True
13.0,5.2,7.866,0.3,12.766,2022,295,5,False,False,False,False,False,True
17.0,5.6,8.2,0.1,13.7,2022,295,5,False,False,False,False,False,True
17.0,3.2,9.1,0.0,12.3,2022,295,5,False,False,False,False,False,True
12.0,5.6,8.0,0.4,13.2,2023,295,5,False,False,False,False,False,True
12.0,5.2,9.05,0.0,14.25,2023,295,5,False,False,False,False,False,True
6.0,5.6,8.933,0.0,14.533,2022,295,5,False,False,False,False,True,False
25.0,5.2,9.233,0.1,14.333,2022,295,5,False,False,False,False,False,True
9.0,5.2,9.233,0.1,14.333,2022,295,5,False,False,False,False,False,True
6.0,5.2,8.9,0.1,14.0,2022,295,5,False,False,False,False,True,False
9.0,5.6,8.933,0.1,14.433,2022,295,5,False,False,False,False,False,True
83.0,5.6,8.466,0.1,13.966,2023,295,5,False,False,False,False,False,True
36.0,5.6,7.833,0.1,13.333,2023,295,5,False,False,False,False,False,True
36.0,3.2,8.966,0.1,12.066,2023,295,5,False,False,False,False,False,True
11.0,5.2,8.8,0.0,14.0,2023,295,5,True,False,False,False,False,False
47.0,5.6,8.033,0.0,13.633,2023,295,5,False,False,False,False,False,True
13.0,5.6,8.033,0.0,13.633,2023,295,5,False,False,False,False,False,True
13.0,5.2,8.5,0.3,13.4,2023,295,5,False,False,False,False,False,True
99.0,5.6,7.866,0.3,13.166,2023,295,5,False,False,False,False,False,True
29.0,5.2,9.1,0.0,14.3,2022,38,37,False,False,False,False,False,True
96.0,5.2,7.966,0.3,12.866,2022,38,37,False,False,False,False,False,True
16.0,5.2,8.866,0.0,14.066,2022,38,37,False,False,True,False,False,False
42.0,5.2,8.9,0.1,14.0,2023,38,37,False,False,False,False,False,True
36.0,5.2,8.5,0.1,13.6,2023,38,34,False,False,False,False,False,True
14.0,5.2,8.8,0.0,14.0,2022,8,33,False,False,False,False,False,True
13.0,5.2,9.4,0.0,14.6,2023,8,33,False,False,False,False,False,True
10.0,5.2,9.266,0.0,14.466,2023,8,33,False,False,False,False,False,True
12.0,4.8,8.666,0.1,13.366,2023,32,54,True,False,False,False,False,False
127.0,4.0,9.166,0.0,13.166,2023,170,54,False,False,False,False,False,True
72.0,4.0,8.9,0.0,12.9,2023,170,54,False,False,False,False,False,True
121.0,4.8,8.3,0.3,12.8,2022,73,41,False,False,False,False,False,True
9.0,5.2,8.9,0.0,14.1,2022,73,41,False,False,False,False,False,True
9.0,4.8,9.366,0.0,14.166,2022,73,41,False,False,False,False,False,True
12.0,5.2,7.7,0.0,12.9,2022,73,41,False,False,False,False,False,True
12.0,4.8,8.933,0.0,13.733,2022,73,41,False,False,False,False,False,True
20.0,5.2,7.95,0.3,12.85,2023,73,41,False,False,False,False,False,True
20.0,4.8,8.5,0.0,13.3,2023,73,41,False,False,False,False,False,True
50.0,4.8,9.133,0.0,13.933,2022,73,41,False,False,False,False,False,True
20.0,4.8,9.033,0.0,13.833,2022,73,41,False,False,True,False,False,False
11.0,5.2,7.95,0.0,13.15,2022,73,41,False,False,False,False,False,True
11.0,4.8,9.05,0.0,13.85,2022,73,41,False,False,False,False,False,True
79.0,4.8,9.266,0.1,13.966,2023,73,41,False,False,False,False,False,True
16.0,5.2,7.9,0.0,13.1,2022,471,60,False,False,False,False,False,True
16.0,4.0,9.033,0.1,12.933,2022,471,60,False,False,False,False,False,True
67.0,4.8,8.966,0.0,13.766,2022,256,37,False,False,False,False,False,True
65.0,4.8,8.966,0.0,13.766,2022,256,37,False,False,False,False,False,True
9.0,4.8,8.8,0.1,13.5,2023,11,95,True,False,False,False,False,False
12.0,4.8,8.9,0.0,13.7,2023,11,95,False,False,False,False,False,True
0.0,4.8,8.7,0.3,13.2,2023,10,95,False,False,False,True,False,False
13.0,4.8,8.9,0.0,13.7,2023,10,95,True,False,False,False,False,False
21.0,4.8,8.05,0.1,12.75,2023,651,11,False,False,False,False,False,True
21.0,4.0,9.05,0.0,13.05,2023,651,11,False,False,False,False,False,True
76.0,4.8,8.766,0.3,13.266,2022,651,11,False,False,False,False,False,True
8.0,4.8,9.25,0.0,14.05,2022,651,11,False,False,False,False,False,True
8.0,4.8,8.8,0.1,13.5,2022,651,11,False,False,False,False,True,False
8.0,4.0,9.35,0.0,13.35,2022,651,11,False,False,False,False,False,True
8.0,4.0,8.95,0.0,12.95,2022,651,11,False,False,False,False,True,False
10.0,5.6,8.9,0.0,14.5,2023,261,96,False,False,False,False,False,True
10.0,5.0,8.9,0.1,13.8,2023,261,96,False,False,False,False,False,True
18.0,5.6,8.0,0.0,13.6,2023,261,96,False,False,False,False,False,True
18.0,5.0,8.066,0.3,12.766,2023,261,96,False,False,False,False,False,True
7.0,5.6,8.666,0.1,14.166,2023,261,96,False,False,False,False,True,False
8.0,5.6,8.833,0.0,14.433,2023,261,96,False,False,False,False,False,True
7.0,5.0,9.033,0.0,14.033,2023,261,96,False,False,False,False,True,False
8.0,5.0,8.866,0.1,13.766,2023,261,96,False,False,False,False,False,True
8.0,5.4,7.8,0.0,13.2,2023,261,96,False,False,False,False,True,False
7.0,5.6,9.0,0.0,14.6,2023,261,96,False,False,False,False,False,True
8.0,5.6,8.633,0.0,14.233,2023,261,96,False,False,False,False,True,False
7.0,5.0,8.833,0.1,13.733,2023,261,96,False,False,False,False,False,True
2.0,5.6,8.966,0.1,14.466,2023,687,90,False,False,False,False,True,False
5.0,5.6,9.033,0.0,14.633,2023,687,90,False,False,False,False,False,True
2.0,5.6,9.033,0.0,14.633,2023,687,90,False,False,False,False,False,True
2.0,5.2,9.166,0.0,14.366,2023,687,90,False,False,False,False,True,False
2.0,5.2,8.966,0.0,14.166,2023,687,90,False,False,False,False,False,True
117.0,5.6,7.933,0.6,12.933,2022,685,90,False,False,False,False,False,True
24.0,5.6,7.933,0.6,12.933,2022,685,90,False,False,False,False,False,True
24.0,5.2,8.966,0.0,14.166,2022,685,90,False,False,False,False,False,True
47.0,5.2,9.033,0.0,14.233,2023,685,90,False,False,False,False,False,True
16.0,5.2,9.033,0.0,14.233,2023,685,90,False,False,False,False,False,True
16.0,5.6,8.633,0.3,13.933,2023,685,90,False,False,False,False,False,True
18.0,5.6,7.866,0.1,13.366,2023,685,90,False,False,False,False,False,True
18.0,5.2,8.933,0.0,14.133,2023,685,90,False,False,False,False,False,True
6.0,5.6,8.7,0.1,14.2,2023,685,90,False,False,False,False,True,False
5.0,5.2,9.0,0.0,14.2,2023,685,90,False,False,False,False,False,True
6.0,5.6,7.9,0.1,13.4,2023,685,90,False,False,False,False,True,False
5.0,5.6,8.933,0.1,14.433,2023,685,90,False,False,False,False,False,True
6.0,5.6,7.9,0.0,13.5,2023,685,90,False,False,False,False,True,False
7.0,5.6,8.633,0.0,14.233,2023,685,90,False,False,False,False,False,True
6.0,5.6,9.0,0.0,14.6,2023,685,90,False,False,False,False,True,False
7.0,5.6,8.7,0.0,14.3,2023,685,90,False,False,False,False,False,True
11.0,5.6,7.966,0.1,13.466,2023,685,90,False,False,False,False,False,True
11.0,5.2,9.333,0.0,14.533,2023,685,90,False,False,False,False,False,True
5.0,5.6,8.9,0.3,14.2,2023,688,90,False,False,False,False,True,False
6.0,5.6,8.8,0.3,14.1,2023,688,90,False,False,False,False,False,True
5.0,5.2,9.133,0.0,14.333,2023,688,90,False,False,False,False,True,False
6.0,5.2,9.033,0.0,14.233,2023,688,90,False,False,False,False,False,True
5.0,5.6,8.8,0.1,14.3,2022,688,90,False,False,False,False,False,True
3.0,5.6,9.1,0.0,14.7,2022,688,90,False,False,False,False,True,False
3.0,5.6,8.0,0.1,13.5,2022,688,90,False,False,False,False,True,False
5.0,5.2,8.4,0.1,13.5,2022,688,90,False,False,False,False,False,True
15.0,5.6,7.8,0.1,13.3,2023,688,90,False,False,False,False,False,True
15.0,5.2,9.35,0.0,14.55,2023,688,90,False,False,False,False,False,True
1.0,5.6,9.166,0.0,14.766,2022,688,90,False,False,False,False,True,False
4.0,5.6,8.9,0.1,14.4,2022,688,90,False,False,False,False,False,True
1.0,5.2,9.233,0.0,14.433,2022,688,90,False,False,False,False,True,False
4.0,5.2,8.75,0.1,13.85,2022,688,90,False,False,False,False,False,True
117.0,4.8,8.233,0.3,12.733,2023,635,38,False,False,False,False,False,True
0.0,5.6,8.9,0.0,14.5,2022,132,33,False,False,True,False,False,False
4.0,5.6,9.1,0.0,14.7,2022,132,33,False,False,False,False,False,True
11.0,5.6,9.1,0.0,14.7,2022,132,33,False,False,False,False,False,True
11.0,6.0,7.8,0.1,13.7,2022,132,33,False,False,False,False,False,True
23.0,5.6,7.85,0.1,13.35,2022,132,33,False,False,False,False,False,True
23.0,6.0,8.05,0.0,14.05,2022,132,33,False,False,False,False,False,True
2.0,5.6,9.066,0.0,14.666,2022,132,33,False,False,False,False,False,True
6.0,5.6,8.966,0.1,14.466,2022,132,33,False,False,False,False,True,False
2.0,6.0,8.566,0.0,14.566,2022,132,33,False,False,False,False,False,True
6.0,6.0,7.566,0.0,13.566,2022,132,33,False,False,False,False,True,False
7.0,5.6,9.1,0.0,14.7,2022,132,33,False,False,False,False,True,False
7.0,5.6,9.2,0.0,14.8,2022,132,33,False,False,False,False,False,True
4.0,5.6,9.2,0.0,14.8,2022,132,33,False,False,False,False,False,True
4.0,5.6,9.0,0.0,14.6,2022,132,33,False,False,True,False,False,False
7.0,6.0,7.8,0.3,13.5,2022,132,33,False,False,False,False,True,False
4.0,6.0,8.7,0.1,14.6,2022,132,33,False,False,False,False,False,True
3.0,5.6,8.85,0.0,14.45,2022,132,33,False,False,False,False,True,False
3.0,6.0,7.7,0.0,13.7,2022,132,33,False,False,False,False,False,True
3.0,6.0,8.05,0.0,14.05,2022,132,33,False,False,False,False,True,False
3.0,5.6,9.0,0.0,14.6,2022,132,33,False,False,False,False,False,True
0.0,5.6,8.833,0.1,14.333,2023,132,33,False,False,True,False,False,False
125.0,5.6,7.933,0.3,13.233,2023,132,33,False,False,False,False,False,True
24.0,5.6,7.933,0.3,13.233,2023,132,33,False,False,False,False,False,True
24.0,6.0,7.633,0.0,13.633,2023,132,33,False,False,False,False,False,True
3.0,6.0,8.2,0.0,14.2,2023,132,33,False,False,False,False,False,True
3.0,5.6,8.75,0.0,14.35,2023,132,33,False,False,False,False,False,True
52.0,6.0,7.9,0.0,13.9,2023,132,33,False,False,False,False,False,True
18.0,6.0,7.9,0.0,13.9,2023,132,33,False,False,False,False,False,True
18.0,5.6,7.866,0.0,13.466,2023,132,33,False,False,False,False,False,True
38.0,4.8,7.433,0.3,11.933,2023,150,30,False,False,False,False,False,True
38.0,5.2,7.733,0.0,12.933,2023,150,30,False,False,False,False,False,True
87.0,4.8,9.066,0.0,13.866,2023,583,58,False,False,False,False,False,True
54.0,4.8,9.033,0.0,13.833,2023,583,58,False,False,False,False,False,True
27.0,4.8,8.6,0.0,13.4,2023,202,93,True,False,False,False,False,False
33.0,4.8,7.75,0.0,12.55,2023,220,93,True,False,False,False,False,False
23.0,4.0,8.733,0.1,12.633,2023,340,26,True,False,False,False,False,False
0.0,4.0,9.0,0.0,13.0,2023,341,26,False,False,False,True,False,False
98.0,4.0,8.933,0.1,12.833,2022,67,47,False,False,False,False,False,True
60.0,4.8,9.3,0.0,14.1,2023,676,96,False,False,False,False,False,True
39.0,5.2,9.166,0.3,14.066,2022,434,7,False,False,False,False,False,True
6.0,5.2,9.3,0.1,14.4,2023,434,7,True,False,False,False,False,False
98.0,5.2,8.0,0.0,13.2,2023,434,7,False,False,False,False,False,True
4.0,5.6,8.65,0.0,14.25,2022,126,93,True,False,False,False,False,False
9.0,5.6,8.85,0.0,14.45,2023,504,49,False,False,False,False,False,True
9.0,5.6,8.55,0.1,14.05,2023,504,49,False,False,False,False,False,True
4.0,5.6,8.733,0.0,14.333,2023,504,49,False,False,False,False,True,False
11.0,5.6,8.833,0.0,14.433,2023,504,49,False,False,False,False,False,True
4.0,5.6,8.833,0.0,14.433,2023,504,49,False,False,False,False,False,True
4.0,5.6,8.6,0.0,14.2,2023,504,49,False,False,False,False,True,False
4.0,5.6,8.6,0.1,14.1,2023,504,49,False,False,False,False,False,True
4.0,5.2,8.6,0.0,13.8,2023,279,15,False,False,False,False,True,False
5.0,5.2,8.8,0.0,14.0,2023,279,15,False,False,False,False,False,True
4.0,5.2,9.066,0.0,14.266,2023,279,15,False,False,False,False,True,False
5.0,5.2,9.0,0.0,14.2,2023,279,15,False,False,False,False,False,True
0.0,5.2,8.9,0.0,14.1,2023,278,15,False,False,False,True,False,False
27.0,4.8,8.05,0.3,12.55,2023,622,17,False,False,False,False,False,True
0.0,4.8,8.833,0.0,13.633,2023,621,17,False,False,True,False,False,False
0.0,4.8,9.133,0.0,13.933,2023,621,17,False,False,False,True,False,False
65.0,4.0,9.066,0.0,13.066,2023,52,31,False,False,False,False,False,True
85.0,4.8,8.8,0.0,13.6,2022,455,65,False,False,False,False,False,True
71.0,4.8,8.866,0.1,13.566,2022,557,83,False,False,False,False,False,True
119.0,4.8,8.866,0.3,13.366,2023,557,83,False,False,False,False,False,True
64.0,4.8,8.933,0.0,13.733,2023,557,83,False,False,False,False,False,True
10.0,4.8,9.1,0.0,13.9,2023,557,83,False,False,False,False,False,True
10.0,4.0,9.05,0.0,13.05,2023,557,83,False,False,False,False,False,True
5.0,5.2,9.3,0.0,14.5,2023,347,14,False,False,False,False,True,False
3.0,5.2,9.3,0.0,14.5,2023,347,14,False,False,False,False,False,True
5.0,5.2,7.95,0.0,13.15,2023,347,14,False,False,False,False,True,False
3.0,5.2,8.4,0.0,13.6,2023,347,14,False,False,False,False,False,True
10.0,5.2,9.1,0.0,14.3,2023,348,25,False,False,False,False,False,True
10.0,5.2,7.633,0.3,12.533,2023,348,25,False,False,False,False,False,True
11.0,4.8,8.75,0.1,13.45,2023,542,29,True,False,False,False,False,False
19.0,4.8,8.4,0.0,13.2,2023,542,29,False,False,False,False,False,True
0.0,4.0,8.733,0.0,12.733,2023,234,76,False,False,True,False,False,False
0.0,5.2,8.233,0.3,13.133,2022,12,30,False,False,False,False,False,True
48.0,4.0,8.75,0.0,12.75,2023,13,30,False,False,False,False,False,True
0.0,4.8,9.133,0.0,13.933,2023,338,15,False,False,False,True,False,False
120.0,5.6,8.066,0.3,13.366,2023,527,92,False,False,False,False,False,True
110.0,4.0,9.0,0.0,13.0,2023,558,86,False,False,False,False,False,True
5.0,5.2,8.666,0.0,13.866,2023,151,1,False,False,False,False,True,False
5.0,5.2,8.866,0.0,14.066,2023,151,1,False,False,False,False,False,True
5.0,5.2,8.666,0.0,13.866,2023,151,1,False,False,False,False,True,False
5.0,5.2,8.733,0.0,13.933,2023,151,1,False,False,False,False,False,True
0.0,5.2,8.6,0.1,13.7,2023,141,1,False,False,True,False,False,False
0.0,5.2,7.867,0.3,12.767,2023,141,1,False,False,False,True,False,False
12.0,5.2,8.9,0.0,14.1,2023,152,1,False,False,False,False,False,True
12.0,5.2,8.8,0.0,14.0,2023,152,1,False,False,False,False,False,True
2.0,5.2,9.15,0.1,14.25,2023,706,20,False,False,False,False,False,True
2.0,5.2,9.0,0.0,14.2,2023,706,20,False,False,False,False,True,False
1.0,5.2,9.15,0.1,14.25,2023,706,20,False,False,False,False,False,True
2.0,5.2,8.9,0.0,14.1,2023,706,20,False,False,False,False,True,False
1.0,5.2,9.3,0.0,14.5,2023,706,20,False,False,False,False,False,True
9.0,5.2,8.966,0.1,14.066,2023,706,20,False,False,False,False,False,True
9.0,5.2,7.7,0.0,12.9,2023,706,20,False,False,False,False,False,True
0.0,5.2,7.833,0.1,12.933,2023,707,20,False,False,True,False,False,False
0.0,5.2,9.067,0.1,14.167,2023,707,20,False,False,False,True,False,False
15.0,3.2,9.2,0.1,12.3,2023,45,18,True,False,False,False,False,False
29.0,3.2,8.85,0.0,12.05,2023,45,18,False,False,False,False,False,True
0.0,3.2,8.9,0.0,12.1,2023,222,18,False,False,False,True,False,False
13.0,4.0,9.15,0.0,13.15,2023,188,50,True,False,False,False,False,False
20.0,4.0,9.0,0.0,13.0,2023,188,50,False,False,False,False,False,True
0.0,4.0,9.1,0.0,13.1,2023,187,50,False,False,False,True,False,False
45.0,5.2,8.55,0.3,13.45,2023,92,93,True,False,False,False,False,False
0.0,5.6,8.4,0.1,13.9,2022,127,93,False,False,True,False,False,False
11.0,5.6,9.0,0.0,14.6,2022,127,93,False,False,False,False,False,True
0.0,5.6,9.0,0.0,14.6,2022,127,93,False,False,False,False,False,True
0.0,5.6,8.9,0.1,14.4,2022,127,93,False,False,False,False,True,False
2.0,5.6,9.05,0.0,14.65,2023,127,93,True,False,False,False,False,False
3.0,5.6,8.7,0.0,14.3,2022,127,93,True,False,False,False,False,False
58.0,4.0,9.05,0.0,13.05,2023,127,93,True,False,False,False,False,False
0.0,5.2,8.9,0.0,14.1,2023,127,93,False,False,False,False,False,True
0.0,5.2,9.45,0.0,14.65,2023,127,93,False,False,False,False,True,False
8.0,5.2,7.966,0.3,12.866,2022,162,33,False,False,False,False,True,False
2.0,5.2,9.5,0.0,14.7,2022,162,33,False,False,False,False,False,True
8.0,4.8,8.8,0.0,13.6,2022,162,33,False,False,False,False,True,False
2.0,4.8,9.05,0.0,13.85,2022,162,33,False,False,False,False,False,True
15.0,4.8,7.75,0.0,12.55,2022,162,79,False,False,False,False,False,True
35.0,4.8,9.05,0.1,13.75,2023,212,93,True,False,False,False,False,False
0.0,4.6,8.9,0.1,13.4,2022,196,3,False,True,False,False,False,False
7.0,5.2,8.1,0.1,13.2,2022,437,33,False,False,False,False,True,False
4.0,5.2,9.3,0.0,14.5,2022,437,33,False,False,False,False,False,True
7.0,5.2,8.2,0.1,13.3,2022,437,33,False,False,False,False,True,False
4.0,5.2,9.4,0.1,14.5,2022,437,33,False,False,False,False,False,True
18.0,5.2,9.033,0.0,14.233,2022,437,33,False,False,False,False,False,True
15.0,5.2,7.95,0.1,13.05,2023,437,33,False,False,False,False,False,True
15.0,5.2,7.8,0.1,12.9,2023,437,33,False,False,False,False,False,True
3.0,5.2,9.35,0.0,14.55,2023,437,33,False,False,False,False,True,False
5.0,5.2,9.15,0.0,14.35,2023,437,33,False,False,False,False,False,True
3.0,5.2,9.1,0.1,14.2,2023,437,33,False,False,False,False,True,False
5.0,5.2,8.450000000000001,0.1,13.55,2023,437,33,False,False,False,False,False,True
12.0,5.2,8.966,0.0,14.166,2023,437,33,False,False,False,False,False,True
12.0,5.2,8.7,0.1,13.8,2023,437,33,False,False,False,False,False,True
4.0,5.2,9.5,0.0,14.7,2023,437,33,False,False,False,False,False,True
4.0,5.2,9.35,0.0,14.55,2023,437,33,False,False,False,False,False,True
0.0,5.2,8.2,0.3,13.1,2023,174,93,False,False,False,False,False,True
0.0,6.0,8.7,0.1,14.6,2022,174,93,False,False,False,False,False,True
0.0,6.0,8.45,0.3,14.15,2022,174,93,False,False,False,False,True,False
1.0,6.0,9.0,0.0,15.000000000000002,2023,174,93,True,False,False,False,False,False
13.0,5.2,9.1,0.0,14.3,2023,174,93,True,False,False,False,False,False
0.0,5.2,9.35,0.0,14.55,2023,174,93,False,False,False,False,False,True
0.0,5.2,9.25,0.0,14.45,2023,174,93,False,False,False,False,True,False
6.0,5.2,8.966,0.0,14.166,2023,174,93,True,False,False,False,False,False
54.0,4.8,9.1,0.0,13.9,2022,265,67,False,False,False,False,False,True
27.0,4.8,9.1,0.0,13.9,2022,265,67,False,False,False,False,False,True
18.0,4.8,9.15,0.0,13.95,2023,265,67,False,False,False,False,False,True
18.0,4.8,9.15,0.0,13.95,2023,265,67,False,False,False,False,False,True
